MMSI,shipType,shipTypeSpecific
264162466,Passenger,"Inland, Ferry"
264162478,Passenger,"Inland, Ferry"
264163063,Passenger,"Inland, Ferry"
264163332,Passenger,"Inland, Ferry"
249000603,Passenger,"Inland, Passenger Ship without Accommodation"
256000921,Passenger,"Inland, Passenger Ship without Accommodation"
264162330,Passenger,"Inland, Passenger Ship without Accommodation"
264162499,Passenger,"Inland, Passenger Ship without Accommodation"
264162507,Passenger,"Inland, Passenger Ship without Accommodation"
264162558,Passenger,"Inland, Passenger Ship without Accommodation"
264163065,Passenger,"Inland, Passenger Ship without Accommodation"
264163116,Passenger,"Inland, Passenger Ship without Accommodation"
264163164,Passenger,"Inland, Passenger Ship without Accommodation"
264163233,Passenger,"Inland, Passenger Ship without Accommodation"
264163367,Passenger,"Inland, Passenger Ship without Accommodation"
203999362,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
207072433,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
207261314,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
207261426,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
211115500,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
211534170,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
211555260,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
244000956,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
244730076,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
248725000,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
264160336,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
264162121,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
264162125,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
264162127,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
264162281,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
264162282,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
264162335,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
264162338,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
264162693,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
264163062,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
264163082,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
264163190,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
264163317,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
264163318,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
269057484,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
269057540,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
269057616,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
269057622,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
269057624,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
269057626,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
269057650,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
269057694,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
269057729,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
269057741,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
272029300,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
272029400,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
272029500,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
272030800,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
272119300,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
272125500,Passenger,"Inland, Passenger Ship, Ferry, Cruise ship"
207836540,Passenger,Passenger Ship
215568000,Passenger,Passenger Ship
240323600,Passenger,Passenger Ship
247138600,Passenger,Passenger Ship
247231700,Passenger,Passenger Ship
247333500,Passenger,Passenger Ship
247350500,Passenger,Passenger Ship
247351700,Passenger,Passenger Ship
247362500,Passenger,Passenger Ship
248000413,Passenger,Passenger Ship
248000662,Passenger,Passenger Ship
249000296,Passenger,Passenger Ship
249000314,Passenger,Passenger Ship
249000876,Passenger,Passenger Ship
256000065,Passenger,Passenger Ship
256001195,Passenger,Passenger Ship
256001241,Passenger,Passenger Ship
256001406,Passenger,Passenger Ship
256001596,Passenger,Passenger Ship
264162309,Passenger,Passenger Ship
264162939,Passenger,Passenger Ship
264163055,Passenger,Passenger Ship
264163342,Passenger,Passenger Ship
264163378,Passenger,Passenger Ship
264163433,Passenger,Passenger Ship
264163434,Passenger,Passenger Ship
271001083,Passenger,Passenger Ship
271001113,Passenger,Passenger Ship
271001169,Passenger,Passenger Ship
271001209,Passenger,Passenger Ship
271002522,Passenger,Passenger Ship
271002573,Passenger,Passenger Ship
271002577,Passenger,Passenger Ship
271002599,Passenger,Passenger Ship
271002602,Passenger,Passenger Ship
271002605,Passenger,Passenger Ship
271002606,Passenger,Passenger Ship
271002607,Passenger,Passenger Ship
271002617,Passenger,Passenger Ship
271002637,Passenger,Passenger Ship
271002638,Passenger,Passenger Ship
271010083,Passenger,Passenger Ship
271010185,Passenger,Passenger Ship
271010186,Passenger,Passenger Ship
271010255,Passenger,Passenger Ship
271010261,Passenger,Passenger Ship
271010262,Passenger,Passenger Ship
271010263,Passenger,Passenger Ship
271010266,Passenger,Passenger Ship
271010267,Passenger,Passenger Ship
271010268,Passenger,Passenger Ship
271010269,Passenger,Passenger Ship
271010270,Passenger,Passenger Ship
271010272,Passenger,Passenger Ship
271010273,Passenger,Passenger Ship
271010280,Passenger,Passenger Ship
271010281,Passenger,Passenger Ship
271010282,Passenger,Passenger Ship
271010283,Passenger,Passenger Ship
271010284,Passenger,Passenger Ship
271010285,Passenger,Passenger Ship
271010286,Passenger,Passenger Ship
271010288,Passenger,Passenger Ship
271010289,Passenger,Passenger Ship
271010290,Passenger,Passenger Ship
271010292,Passenger,Passenger Ship
271010293,Passenger,Passenger Ship
271010294,Passenger,Passenger Ship
271010295,Passenger,Passenger Ship
271010296,Passenger,Passenger Ship
271010297,Passenger,Passenger Ship
271010298,Passenger,Passenger Ship
271010299,Passenger,Passenger Ship
271010302,Passenger,Passenger Ship
271010303,Passenger,Passenger Ship
271010307,Passenger,Passenger Ship
271010308,Passenger,Passenger Ship
271010309,Passenger,Passenger Ship
271010310,Passenger,Passenger Ship
271010311,Passenger,Passenger Ship
271010312,Passenger,Passenger Ship
271010316,Passenger,Passenger Ship
271010321,Passenger,Passenger Ship
271010322,Passenger,Passenger Ship
271010323,Passenger,Passenger Ship
271010324,Passenger,Passenger Ship
271010336,Passenger,Passenger Ship
271010338,Passenger,Passenger Ship
271010339,Passenger,Passenger Ship
271010388,Passenger,Passenger Ship
271010389,Passenger,Passenger Ship
271010394,Passenger,Passenger Ship
271010395,Passenger,Passenger Ship
271010396,Passenger,Passenger Ship
271010398,Passenger,Passenger Ship
271010399,Passenger,Passenger Ship
271010406,Passenger,Passenger Ship
271010428,Passenger,Passenger Ship
271010436,Passenger,Passenger Ship
271010449,Passenger,Passenger Ship
271010460,Passenger,Passenger Ship
271010477,Passenger,Passenger Ship
271010488,Passenger,Passenger Ship
271010505,Passenger,Passenger Ship
271010508,Passenger,Passenger Ship
271010509,Passenger,Passenger Ship
271010514,Passenger,Passenger Ship
271010516,Passenger,Passenger Ship
271010518,Passenger,Passenger Ship
271010522,Passenger,Passenger Ship
271010523,Passenger,Passenger Ship
271010524,Passenger,Passenger Ship
271010525,Passenger,Passenger Ship
271010526,Passenger,Passenger Ship
271010527,Passenger,Passenger Ship
271010529,Passenger,Passenger Ship
271010530,Passenger,Passenger Ship
271010531,Passenger,Passenger Ship
271010533,Passenger,Passenger Ship
271010534,Passenger,Passenger Ship
271010536,Passenger,Passenger Ship
271010538,Passenger,Passenger Ship
271010539,Passenger,Passenger Ship
271010540,Passenger,Passenger Ship
271010564,Passenger,Passenger Ship
271010566,Passenger,Passenger Ship
271010577,Passenger,Passenger Ship
271010599,Passenger,Passenger Ship
271010603,Passenger,Passenger Ship
271010610,Passenger,Passenger Ship
271010614,Passenger,Passenger Ship
271010619,Passenger,Passenger Ship
271010635,Passenger,Passenger Ship
271010642,Passenger,Passenger Ship
271010643,Passenger,Passenger Ship
271010644,Passenger,Passenger Ship
271010647,Passenger,Passenger Ship
271010655,Passenger,Passenger Ship
271010666,Passenger,Passenger Ship
271010676,Passenger,Passenger Ship
271010677,Passenger,Passenger Ship
271010683,Passenger,Passenger Ship
271010707,Passenger,Passenger Ship
271010710,Passenger,Passenger Ship
271010730,Passenger,Passenger Ship
271010731,Passenger,Passenger Ship
271010742,Passenger,Passenger Ship
271010795,Passenger,Passenger Ship
271010796,Passenger,Passenger Ship
271010836,Passenger,Passenger Ship
271010876,Passenger,Passenger Ship
271010894,Passenger,Passenger Ship
271010895,Passenger,Passenger Ship
271010905,Passenger,Passenger Ship
271010912,Passenger,Passenger Ship
271015017,Passenger,Passenger Ship
271020201,Passenger,Passenger Ship
271040015,Passenger,Passenger Ship
271040016,Passenger,Passenger Ship
271040040,Passenger,Passenger Ship
271040049,Passenger,Passenger Ship
271040062,Passenger,Passenger Ship
271040153,Passenger,Passenger Ship
271040174,Passenger,Passenger Ship
271040223,Passenger,Passenger Ship
271040296,Passenger,Passenger Ship
271040325,Passenger,Passenger Ship
271040530,Passenger,Passenger Ship
271040608,Passenger,Passenger Ship
271040694,Passenger,Passenger Ship
271040747,Passenger,Passenger Ship
271040755,Passenger,Passenger Ship
271041280,Passenger,Passenger Ship
271042093,Passenger,Passenger Ship
271042095,Passenger,Passenger Ship
271042259,Passenger,Passenger Ship
271042333,Passenger,Passenger Ship
271042508,Passenger,Passenger Ship
271042610,Passenger,Passenger Ship
271042611,Passenger,Passenger Ship
271042652,Passenger,Passenger Ship
271042741,Passenger,Passenger Ship
271042783,Passenger,Passenger Ship
271042998,Passenger,Passenger Ship
271043017,Passenger,Passenger Ship
271043093,Passenger,Passenger Ship
271043394,Passenger,Passenger Ship
271043454,Passenger,Passenger Ship
271043461,Passenger,Passenger Ship
271043475,Passenger,Passenger Ship
271043793,Passenger,Passenger Ship
271043798,Passenger,Passenger Ship
271043805,Passenger,Passenger Ship
271043817,Passenger,Passenger Ship
271043887,Passenger,Passenger Ship
271043985,Passenger,Passenger Ship
271044052,Passenger,Passenger Ship
271044098,Passenger,Passenger Ship
271044100,Passenger,Passenger Ship
271044153,Passenger,Passenger Ship
271044154,Passenger,Passenger Ship
271044155,Passenger,Passenger Ship
271044156,Passenger,Passenger Ship
271044172,Passenger,Passenger Ship
271044201,Passenger,Passenger Ship
271044216,Passenger,Passenger Ship
271044249,Passenger,Passenger Ship
271044303,Passenger,Passenger Ship
271044328,Passenger,Passenger Ship
271044397,Passenger,Passenger Ship
271044515,Passenger,Passenger Ship
271044597,Passenger,Passenger Ship
271044640,Passenger,Passenger Ship
271044678,Passenger,Passenger Ship
271045557,Passenger,Passenger Ship
271046011,Passenger,Passenger Ship
271046114,Passenger,Passenger Ship
271046115,Passenger,Passenger Ship
271046225,Passenger,Passenger Ship
271046426,Passenger,Passenger Ship
271046973,Passenger,Passenger Ship
271047008,Passenger,Passenger Ship
271047333,Passenger,Passenger Ship
271047501,Passenger,Passenger Ship
271048418,Passenger,Passenger Ship
271056000,Passenger,Passenger Ship
271070519,Passenger,Passenger Ship
272147400,Passenger,Passenger Ship
272154800,Passenger,Passenger Ship
272157800,Passenger,Passenger Ship
273215820,Passenger,Passenger Ship
273378570,Passenger,Passenger Ship
273417240,Passenger,Passenger Ship
273424760,Passenger,Passenger Ship
319133000,Passenger,Passenger Ship
677077980,Passenger,Passenger Ship
271043854,Passenger,Passenger Ship
351136000,Passenger,Passenger Ship
271042599,Passenger,Passenger Ship
271042486,Passenger,Passenger Ship
273384720,Passenger,Passenger Ship
215105000,Passenger,Passenger Ship
215920000,Passenger,Passenger Ship
227194000,Passenger,Passenger Ship
229000498,Passenger,Passenger Ship
229051000,Passenger,Passenger Ship
229378000,Passenger,Passenger Ship
229678000,Passenger,Passenger Ship
235103359,Passenger,Passenger Ship
237338400,Passenger,Passenger Ship
237557600,Passenger,Passenger Ship
239780000,Passenger,Passenger Ship
240104400,Passenger,Passenger Ship
245206000,Passenger,Passenger Ship
246442000,Passenger,Passenger Ship
247282500,Passenger,Passenger Ship
247282900,Passenger,Passenger Ship
247343000,Passenger,Passenger Ship
247391900,Passenger,Passenger Ship
248000920,Passenger,Passenger Ship
248392000,Passenger,Passenger Ship
249048000,Passenger,Passenger Ship
249639000,Passenger,Passenger Ship
256001240,Passenger,Passenger Ship
256001242,Passenger,Passenger Ship
256436000,Passenger,Passenger Ship
258215000,Passenger,Passenger Ship
271001176,Passenger,Passenger Ship
271002464,Passenger,Passenger Ship
271002465,Passenger,Passenger Ship
271002497,Passenger,Passenger Ship
271002498,Passenger,Passenger Ship
271002505,Passenger,Passenger Ship
271002506,Passenger,Passenger Ship
271002508,Passenger,Passenger Ship
271002511,Passenger,Passenger Ship
271002518,Passenger,Passenger Ship
271002519,Passenger,Passenger Ship
271002523,Passenger,Passenger Ship
271002524,Passenger,Passenger Ship
271002526,Passenger,Passenger Ship
271002527,Passenger,Passenger Ship
271002604,Passenger,Passenger Ship
271002624,Passenger,Passenger Ship
271002675,Passenger,Passenger Ship
271002711,Passenger,Passenger Ship
271002736,Passenger,Passenger Ship
271010264,Passenger,Passenger Ship
271010265,Passenger,Passenger Ship
271010271,Passenger,Passenger Ship
271010278,Passenger,Passenger Ship
271010291,Passenger,Passenger Ship
271010300,Passenger,Passenger Ship
271010301,Passenger,Passenger Ship
271010304,Passenger,Passenger Ship
271010306,Passenger,Passenger Ship
271010314,Passenger,Passenger Ship
271010315,Passenger,Passenger Ship
271010317,Passenger,Passenger Ship
271010326,Passenger,Passenger Ship
271010328,Passenger,Passenger Ship
271010332,Passenger,Passenger Ship
271010378,Passenger,Passenger Ship
271010504,Passenger,Passenger Ship
271010513,Passenger,Passenger Ship
271010541,Passenger,Passenger Ship
271040027,Passenger,Passenger Ship
271040307,Passenger,Passenger Ship
271040378,Passenger,Passenger Ship
271040573,Passenger,Passenger Ship
271041599,Passenger,Passenger Ship
271042202,Passenger,Passenger Ship
271042480,Passenger,Passenger Ship
271042553,Passenger,Passenger Ship
271042730,Passenger,Passenger Ship
271042941,Passenger,Passenger Ship
271042945,Passenger,Passenger Ship
271042950,Passenger,Passenger Ship
271042951,Passenger,Passenger Ship
271043144,Passenger,Passenger Ship
271043395,Passenger,Passenger Ship
271043572,Passenger,Passenger Ship
271043641,Passenger,Passenger Ship
271044579,Passenger,Passenger Ship
271045029,Passenger,Passenger Ship
272005800,Passenger,Passenger Ship
273395950,Passenger,Passenger Ship
273397120,Passenger,Passenger Ship
308311000,Passenger,Passenger Ship
308416000,Passenger,Passenger Ship
308628000,Passenger,Passenger Ship
311000160,Passenger,Passenger Ship
311000341,Passenger,Passenger Ship
311050900,Passenger,Passenger Ship
311085000,Passenger,Passenger Ship
352594000,Passenger,Passenger Ship
356042000,Passenger,Passenger Ship
371861000,Passenger,Passenger Ship
372497000,Passenger,Passenger Ship
271002615,Passenger,Ro-Ro/Passenger Ship
370047000,Passenger,Ro-Ro/Passenger Ship
207277000,Passenger,Ro-Ro/Passenger Ship
209510000,Passenger,Ro-Ro/Passenger Ship
210385000,Passenger,Ro-Ro/Passenger Ship
215145000,Passenger,Ro-Ro/Passenger Ship
224509000,Passenger,Ro-Ro/Passenger Ship
237001000,Passenger,Ro-Ro/Passenger Ship
237002600,Passenger,Ro-Ro/Passenger Ship
237017500,Passenger,Ro-Ro/Passenger Ship
237022000,Passenger,Ro-Ro/Passenger Ship
237026300,Passenger,Ro-Ro/Passenger Ship
237030700,Passenger,Ro-Ro/Passenger Ship
237037400,Passenger,Ro-Ro/Passenger Ship
237040100,Passenger,Ro-Ro/Passenger Ship
237044600,Passenger,Ro-Ro/Passenger Ship
237081400,Passenger,Ro-Ro/Passenger Ship
237280000,Passenger,Ro-Ro/Passenger Ship
237358800,Passenger,Ro-Ro/Passenger Ship
237363700,Passenger,Ro-Ro/Passenger Ship
237416000,Passenger,Ro-Ro/Passenger Ship
237448400,Passenger,Ro-Ro/Passenger Ship
237453600,Passenger,Ro-Ro/Passenger Ship
237592700,Passenger,Ro-Ro/Passenger Ship
237593100,Passenger,Ro-Ro/Passenger Ship
237611000,Passenger,Ro-Ro/Passenger Ship
237808200,Passenger,Ro-Ro/Passenger Ship
237818200,Passenger,Ro-Ro/Passenger Ship
237955000,Passenger,Ro-Ro/Passenger Ship
239005400,Passenger,Ro-Ro/Passenger Ship
239056300,Passenger,Ro-Ro/Passenger Ship
239308000,Passenger,Ro-Ro/Passenger Ship
239414100,Passenger,Ro-Ro/Passenger Ship
239564400,Passenger,Ro-Ro/Passenger Ship
239679000,Passenger,Ro-Ro/Passenger Ship
239710200,Passenger,Ro-Ro/Passenger Ship
239722800,Passenger,Ro-Ro/Passenger Ship
239806000,Passenger,Ro-Ro/Passenger Ship
239892500,Passenger,Ro-Ro/Passenger Ship
239918000,Passenger,Ro-Ro/Passenger Ship
239923000,Passenger,Ro-Ro/Passenger Ship
239924000,Passenger,Ro-Ro/Passenger Ship
239981000,Passenger,Ro-Ro/Passenger Ship
240031600,Passenger,Ro-Ro/Passenger Ship
240053300,Passenger,Ro-Ro/Passenger Ship
